,URL,Dinosaur,Height,Weight
713,https://en.wikipedia.org/wiki/Hesperonychus,Hesperonychus,-,2 kilograms
714,https://en.wikipedia.org/wiki/Hesperornithoides,Hesperornithoides,-,-
715,https://en.wikipedia.org/wiki/Hesperosaurus,Hesperosaurus,-,-
716,https://en.wikipedia.org/wiki/Heterodontosaurus,Heterodontosaurus,-,-
717,https://en.wikipedia.org/wiki/Heterosaurus,Heterosaurus,-,-
718,https://en.wikipedia.org/wiki/Hexing,Hexing,-,-
719,https://en.wikipedia.org/wiki/Hexinlusaurus,Hexinlusaurus,-,-
720,https://en.wikipedia.org/wiki/Hierosaurus,Hierosaurus,-,-
721,https://en.wikipedia.org/wiki/Hikanodon,Hikanodon,-,-
722,https://en.wikipedia.org/wiki/Hippodraco,Hippodraco,-,-
723,https://en.wikipedia.org/wiki/Hironosaurus,Hironosaurus,-,-
724,https://en.wikipedia.org/wiki/Hisanohamasaurus,Hisanohamasaurus,-,-
725,https://en.wikipedia.org/wiki/Histriasaurus,Histriasaurus,-,-
726,https://en.wikipedia.org/wiki/Homalocephale,Homalocephale,-,-
727,https://en.wikipedia.org/wiki/Honghesaurus,Honghesaurus,-,-
728,https://en.wikipedia.org/wiki/Yandusaurus,Yandusaurus,-,-
729,https://en.wikipedia.org/wiki/Hongshanosaurus,Hongshanosaurus,-,-
730,https://en.wikipedia.org/wiki/Psittacosaurus,Psittacosaurus,-,-
731,https://en.wikipedia.org/wiki/Hoplitosaurus,Hoplitosaurus,-,-
732,https://en.wikipedia.org/wiki/Hoplosaurus,Hoplosaurus,-,-
733,https://en.wikipedia.org/wiki/Horshamosaurus,Horshamosaurus,-,-
734,https://en.wikipedia.org/wiki/Hortalotarsus,Hortalotarsus,-,-
735,https://en.wikipedia.org/wiki/Hualianceratops,Hualianceratops,-,-
736,https://en.wikipedia.org/wiki/Hypsilophodon,Hypsilophodon,-,-
737,https://en.wikipedia.org/wiki/Huanansaurus,Huanansaurus,-,-
738,https://en.wikipedia.org/wiki/Huanghetitan,Huanghetitan,-,-
739,https://en.wikipedia.org/wiki/Huangshanlong,Huangshanlong,-,-
740,https://en.wikipedia.org/wiki/Huaxiagnathus,Huaxiagnathus,8 meters,-
741,https://en.wikipedia.org/wiki/Huaxiaosaurus,Huaxiaosaurus,-,16 tonnes
742,https://en.wikipedia.org/wiki/Shantungosaurus,Shantungosaurus,-,16 tonnes
743,https://en.wikipedia.org/wiki/Huaxiasaurus,Huaxiasaurus,8 meters,-
744,https://en.wikipedia.org/wiki/Huayangosaurus,Huayangosaurus,-,-
745,https://en.wikipedia.org/wiki/Hudiesaurus,Hudiesaurus,25 meters,25 tonnes
746,https://en.wikipedia.org/wiki/Huehuecanauhtlus,Huehuecanauhtlus,-,-
747,https://en.wikipedia.org/wiki/Huinculsaurus,Huinculsaurus,-,-
748,https://en.wikipedia.org/wiki/Hulsanpes,Hulsanpes,-,-
749,https://en.wikipedia.org/wiki/Hungarosaurus,Hungarosaurus,-,-
750,https://en.wikipedia.org/wiki/Huxleysaurus,Huxleysaurus,-,-
751,https://en.wikipedia.org/wiki/Hylaeosaurus,Hylaeosaurus,-,-
752,https://en.wikipedia.org/wiki/Hylosaurus,Hylosaurus,-,-
753,https://en.wikipedia.org/wiki/Hypselorhachis,Hypselorhachis,-,-
754,https://en.wikipedia.org/wiki/Ctenosauriscid,ctenosauriscid,-,-
755,https://en.wikipedia.org/wiki/Hypselosaurus,Hypselosaurus,-,-
756,https://en.wikipedia.org/wiki/Hypsibema,Hypsibema,-,-
757,https://en.wikipedia.org/wiki/Hypsirhophus,Hypsirhophus,-,-
758,https://en.wikipedia.org/wiki/Ichabodcraniosaurus,Ichabodcraniosaurus,-,-
759,https://en.wikipedia.org/wiki/Velociraptor,Velociraptor,-,-
760,https://en.wikipedia.org/wiki/Ichthyovenator,Ichthyovenator,-,4 tonnes
761,https://en.wikipedia.org/wiki/Ignavusaurus,Ignavusaurus,-,-
762,https://en.wikipedia.org/wiki/Ignotosaurus,Ignotosaurus,-,-
763,https://en.wikipedia.org/wiki/Iguanacolossus,Iguanacolossus,-,-
764,https://en.wikipedia.org/wiki/Iguanoides,Iguanoides,-,-
765,https://en.wikipedia.org/wiki/Iguanosaurus,Iguanosaurus,-,-
766,https://en.wikipedia.org/wiki/Iliosuchus,Iliosuchus,-,-
767,https://en.wikipedia.org/wiki/Ilokelesia,Ilokelesia,-,-
768,https://en.wikipedia.org/wiki/Imperobator,Imperobator,-,-
769,https://en.wikipedia.org/wiki/Royal_Belgian_Institute_of_Natural_Sciences,Royal Belgian Institute of Natural Sciences,-,-
770,https://en.wikipedia.org/wiki/Incisivosaurus,Incisivosaurus,-,-
771,https://en.wikipedia.org/wiki/Indosaurus,Indosaurus,-,-
772,https://en.wikipedia.org/wiki/Indosuchus,Indosuchus,7 meters,2 tonnes
773,https://en.wikipedia.org/wiki/Ingentia,Ingentia,-,-
774,https://en.wikipedia.org/wiki/Inosaurus,Inosaurus,-,-
775,https://en.wikipedia.org/wiki/Invictarx,Invictarx,-,-
776,https://en.wikipedia.org/wiki/Irisosaurus,Irisosaurus,-,-
777,https://en.wikipedia.org/wiki/Isaberrysaura,Isaberrysaura,-,-
778,https://en.wikipedia.org/wiki/Isanosaurus,Isanosaurus,-,-
779,https://en.wikipedia.org/wiki/Isasicursor,Isasicursor,-,-
780,https://en.wikipedia.org/wiki/Ischioceratops,Ischioceratops,2 meters,-
781,https://en.wikipedia.org/wiki/Ischisaurus,Ischisaurus,-,-
782,https://en.wikipedia.org/wiki/Ischyrosaurus,Ischyrosaurus,-,-
783,https://en.wikipedia.org/wiki/Isisaurus,Isisaurus,18 meters,-
784,https://en.wikipedia.org/wiki/Issasaurus,Issasaurus,-,-
785,https://en.wikipedia.org/wiki/Itapeuasaurus,Itapeuasaurus,-,-
786,https://en.wikipedia.org/wiki/Itemirus,Itemirus,-,-
787,https://en.wikipedia.org/wiki/Iuticosaurus,Iuticosaurus,-,-
788,https://en.wikipedia.org/wiki/Jainosaurus,Jainosaurus,-,-
789,https://en.wikipedia.org/wiki/Jaklapallisaurus,Jaklapallisaurus,-,-
790,https://en.wikipedia.org/wiki/Janenschia,Janenschia,-,-
791,https://en.wikipedia.org/wiki/Jaxartosaurus,Jaxartosaurus,-,-
792,https://en.wikipedia.org/wiki/Jeholosaurus,Jeholosaurus,-,-
793,https://en.wikipedia.org/wiki/Jenghizkhan,Jenghizkhan,-,-
794,https://en.wikipedia.org/wiki/Tarbosaurus,Tarbosaurus,-,-
795,https://en.wikipedia.org/wiki/Jensenosaurus,Jensenosaurus,34 meters,-
796,https://en.wikipedia.org/wiki/Jeyawati,Jeyawati,-,-
797,https://en.wikipedia.org/wiki/Jianchangosaurus,Jianchangosaurus,-,-
798,https://en.wikipedia.org/wiki/Jiangjunmiaosaurus,Jiangjunmiaosaurus,-,-
799,https://en.wikipedia.org/wiki/Monolophosaurus,Monolophosaurus,-,-
800,https://en.wikipedia.org/wiki/Jiangjunosaurus,Jiangjunosaurus,-,-
801,https://en.wikipedia.org/wiki/Jiangshanosaurus,Jiangshanosaurus,-,-
802,https://en.wikipedia.org/wiki/Jinfengopteryx,Jinfengopteryx,-,-
803,https://en.wikipedia.org/wiki/Jiangxisaurus,Jiangxisaurus,-,-
804,https://en.wikipedia.org/wiki/Jianianhualong,Jianianhualong,-,-
805,https://en.wikipedia.org/wiki/Jinbeisaurus,Jinbeisaurus,-,-
806,https://en.wikipedia.org/wiki/Jingshanosaurus,Jingshanosaurus,-,-
807,https://en.wikipedia.org/wiki/Jintasaurus,Jintasaurus,-,-
808,https://en.wikipedia.org/wiki/Jinyunpelta,Jinyunpelta,-,-
809,https://en.wikipedia.org/wiki/Jinzhousaurus,Jinzhousaurus,-,-
810,https://en.wikipedia.org/wiki/Jiutaisaurus,Jiutaisaurus,-,-
811,https://en.wikipedia.org/wiki/Jobaria,Jobaria,-,4 tonnes
812,https://en.wikipedia.org/wiki/Jubbulpuria,Jubbulpuria,-,-
813,https://en.wikipedia.org/wiki/Judiceratops,Judiceratops,-,-
814,https://en.wikipedia.org/wiki/Jurapteryx,Jurapteryx,-,-
815,https://en.wikipedia.org/wiki/Jurassosaurus,Jurassosaurus,-,-
816,https://en.wikipedia.org/wiki/Tianchisaurus,Tianchisaurus,-,-
817,https://en.wikipedia.org/wiki/Juratyrant,Juratyrant,5 meters,-
818,https://en.wikipedia.org/wiki/Juravenator,Juravenator,-,-
819,https://en.wikipedia.org/wiki/Kaatedocus,Kaatedocus,-,-
820,https://en.wikipedia.org/wiki/Kagasaurus,Kagasaurus,-,-
821,https://en.wikipedia.org/wiki/Kaijiangosaurus,Kaijiangosaurus,-,-
822,https://en.wikipedia.org/wiki/Kaijutitan,Kaijutitan,-,-
823,https://en.wikipedia.org/wiki/Kakuru,Kakuru,-,-
824,https://en.wikipedia.org/wiki/Kamuysaurus,Kamuysaurus,-,-
825,https://en.wikipedia.org/wiki/Kangnasaurus,Kangnasaurus,-,-
826,https://en.wikipedia.org/wiki/Karongasaurus,Karongasaurus,-,-
827,https://en.wikipedia.org/wiki/Katepensaurus,Katepensaurus,-,-
828,https://en.wikipedia.org/wiki/Katsuyamasaurus,Katsuyamasaurus,-,-
829,https://en.wikipedia.org/wiki/Kayentavenator,Kayentavenator,-,-
830,https://en.wikipedia.org/wiki/Kazaklambia,Kazaklambia,-,-
831,https://en.wikipedia.org/wiki/Kelmayisaurus,Kelmayisaurus,11 meters,-
832,https://en.wikipedia.org/wiki/Kemkemia,Kemkemia,-,-
833,https://en.wikipedia.org/wiki/Crocodyliform,crocodyliform,-,-
834,https://en.wikipedia.org/wiki/Kentrurosaurus,Kentrurosaurus,-,-
835,https://en.wikipedia.org/wiki/Kerberosaurus,Kerberosaurus,8 meters,-
836,https://en.wikipedia.org/wiki/Khaan,Khaan,-,-
837,https://en.wikipedia.org/wiki/Khetranisaurus,Khetranisaurus,-,-
838,https://en.wikipedia.org/wiki/Kholumolumo,Kholumolumo,-,-
839,https://en.wikipedia.org/wiki/Kileskus,Kileskus,2 meters,-
840,https://en.wikipedia.org/wiki/Kitadanisaurus,Kitadanisaurus,5 meters,-
841,https://en.wikipedia.org/wiki/Kittysaurus,Kittysaurus,-,-
842,https://en.wikipedia.org/wiki/Klamelisaurus,Klamelisaurus,-,-
843,https://en.wikipedia.org/wiki/Kol_ghuva,Kol,4 meters,-
844,https://en.wikipedia.org/wiki/Koparion,Koparion,-,-
845,https://en.wikipedia.org/wiki/Koreaceratops,Koreaceratops,-,-
846,https://en.wikipedia.org/wiki/Koreanosaurus,genus of ornithopod,-,-
847,https://en.wikipedia.org/wiki/Koreanosaurus_(theropod),Koreanosaurus,-,-
848,https://en.wikipedia.org/wiki/Koshisaurus,Koshisaurus,-,-
849,https://en.wikipedia.org/wiki/Kosmoceratops,Kosmoceratops,-,-
850,https://en.wikipedia.org/wiki/Kotasaurus,Kotasaurus,-,5 tonnes
851,https://en.wikipedia.org/wiki/Koutalisaurus,Koutalisaurus,-,-
852,https://en.wikipedia.org/wiki/Pararhabdodon,Pararhabdodon,-,-
853,https://en.wikipedia.org/wiki/Kritosaurus,Kritosaurus,-,-
854,https://en.wikipedia.org/wiki/Kryptops,Kryptops,-,-
855,https://en.wikipedia.org/wiki/Krzyzanowskisaurus,Krzyzanowskisaurus,-,-
856,https://en.wikipedia.org/wiki/Kukufeldia,Kukufeldia,-,-
857,https://en.wikipedia.org/wiki/Kulceratops,Kulceratops,-,-
858,https://en.wikipedia.org/wiki/Kulindapteryx,Kulindapteryx,5 meters,-
859,https://en.wikipedia.org/wiki/Kunbarrasaurus,Kunbarrasaurus,-,-
860,https://en.wikipedia.org/wiki/Kundurosaurus,Kundurosaurus,-,-
861,https://en.wikipedia.org/wiki/Kunmingosaurus,Kunmingosaurus,-,-
862,https://en.wikipedia.org/wiki/Kuszholia,Kuszholia,-,-
863,https://en.wikipedia.org/wiki/Kwanasaurus,Kwanasaurus,-,-
864,https://en.wikipedia.org/wiki/Labocania,Labocania,-,-
865,https://en.wikipedia.org/wiki/Labrosaurus,Labrosaurus,5 meters,-
866,https://en.wikipedia.org/wiki/Laelaps_(dinosaur),Laelaps,-,-
867,https://en.wikipedia.org/wiki/Laevisuchus,Laevisuchus,9 meters,-
868,https://en.wikipedia.org/wiki/Lagerpeton,Lagerpeton,-,-
869,https://en.wikipedia.org/wiki/Lagosuchus,Lagosuchus,-,-
870,https://en.wikipedia.org/wiki/Laiyangosaurus,Laiyangosaurus,-,-
871,https://en.wikipedia.org/wiki/Lajasvenator,Lajasvenator,-,-
872,https://en.wikipedia.org/wiki/Lamaceratops,Lamaceratops,-,-
873,https://en.wikipedia.org/wiki/Lametasaurus,Lametasaurus,-,-
874,https://en.wikipedia.org/wiki/Lamplughsaura,Lamplughsaura,10 meters,-
875,https://en.wikipedia.org/wiki/Lanasaurus,Lanasaurus,-,-
876,https://en.wikipedia.org/wiki/Lycorhinus,Lycorhinus,-,-
877,https://en.wikipedia.org/wiki/Lancangosaurus,Lancangosaurus,-,-
878,https://en.wikipedia.org/wiki/Lancanjiangosaurus,Lancanjiangosaurus,-,-
879,https://en.wikipedia.org/wiki/Lanzhousaurus,Lanzhousaurus,10 meters,6 tonnes
880,https://en.wikipedia.org/wiki/Laosaurus,Laosaurus,-,-
881,https://en.wikipedia.org/wiki/Lapampasaurus,Lapampasaurus,-,-
882,https://en.wikipedia.org/wiki/Laplatasaurus,Laplatasaurus,-,-
883,https://en.wikipedia.org/wiki/Lapparentosaurus,Lapparentosaurus,-,-
884,https://en.wikipedia.org/wiki/Laquintasaura,Laquintasaura,-,-
885,https://en.wikipedia.org/wiki/Latenivenatrix,Latenivenatrix,-,-
886,https://en.wikipedia.org/wiki/Latirhinus,Latirhinus,-,-
887,https://en.wikipedia.org/wiki/Lavocatisaurus,Lavocatisaurus,-,-
888,https://en.wikipedia.org/wiki/Leaellynasaura,Leaellynasaura,-,-
889,https://en.wikipedia.org/wiki/Ledumahadi,Ledumahadi,-,12 tonnes
890,https://en.wikipedia.org/wiki/Leinkupal,Leinkupal,-,-
891,https://en.wikipedia.org/wiki/Leipsanosaurus,Leipsanosaurus,-,-
892,https://en.wikipedia.org/wiki/Lengosaurus,Lengosaurus,-,-
893,https://en.wikipedia.org/wiki/Leonerasaurus,Leonerasaurus,40 meters,-
894,https://en.wikipedia.org/wiki/Lepidocheirosaurus,Lepidocheirosaurus,5 meters,-
895,https://en.wikipedia.org/wiki/Lepidus_praecisio,Lepidus,-,-
896,https://en.wikipedia.org/wiki/Leptoceratops,Leptoceratops,-,200 kilograms
897,https://en.wikipedia.org/wiki/Leptorhynchos_(dinosaur),Leptorhynchos,-,-
898,https://en.wikipedia.org/wiki/Leptospondylus,Leptospondylus,-,-
899,https://en.wikipedia.org/wiki/Leshansaurus,Leshansaurus,-,-
900,https://en.wikipedia.org/wiki/Lessemsaurus,Lessemsaurus,-,-
901,https://en.wikipedia.org/wiki/Levnesovia,Levnesovia,-,-
902,https://en.wikipedia.org/wiki/Lewisuchus,Lewisuchus,-,-
903,https://en.wikipedia.org/wiki/Lexovisaurus,Lexovisaurus,-,-
904,https://en.wikipedia.org/wiki/Leyesaurus,Leyesaurus,-,-
905,https://en.wikipedia.org/wiki/Liaoceratops,Liaoceratops,-,-
906,https://en.wikipedia.org/wiki/Liaoningosaurus,Liaoningosaurus,-,-
907,https://en.wikipedia.org/wiki/Liaoningotitan,Liaoningotitan,-,-
908,https://en.wikipedia.org/wiki/Liaoningvenator,Liaoningvenator,-,-
909,https://en.wikipedia.org/wiki/Liassaurus,Liassaurus,-,-
910,https://en.wikipedia.org/wiki/Sarcosaurus,Sarcosaurus,-,-
911,https://en.wikipedia.org/wiki/Libycosaurus,Libycosaurus,-,-
912,https://en.wikipedia.org/wiki/Anthracothere,anthracothere,-,-
913,https://en.wikipedia.org/wiki/Mammal,mammal,-,-
914,https://en.wikipedia.org/wiki/Ligabueino,Ligabueino,-,-
915,https://en.wikipedia.org/wiki/Ligabuesaurus,Ligabuesaurus,-,-
916,https://en.wikipedia.org/wiki/Ligomasaurus,Ligomasaurus,12 meters,15 tonnes
917,https://en.wikipedia.org/wiki/Likhoelesaurus,Likhoelesaurus,-,-
918,https://en.wikipedia.org/wiki/Liliensternus,Liliensternus,-,127 kilograms
919,https://en.wikipedia.org/wiki/Limaysaurus,Limaysaurus,-,-
920,https://en.wikipedia.org/wiki/Palaeocursornis,Palaeocursornis,-,-
921,https://en.wikipedia.org/wiki/Limusaurus,Limusaurus,-,-
922,https://en.wikipedia.org/wiki/Lingwulong,Lingwulong,-,-
923,https://en.wikipedia.org/wiki/Lingyuanosaurus,Lingyuanosaurus,-,-
924,https://en.wikipedia.org/wiki/Linhenykus,Linhenykus,-,-
925,https://en.wikipedia.org/wiki/Linheraptor,Linheraptor,-,25 kilograms
926,https://en.wikipedia.org/wiki/Linhevenator,Linhevenator,-,-
927,https://en.wikipedia.org/wiki/Lirainosaurus,Lirainosaurus,-,-
928,https://en.wikipedia.org/wiki/Lisboasaurus,Lisboasaurus,-,-
929,https://en.wikipedia.org/wiki/Liubangosaurus,Liubangosaurus,-,-
930,https://en.wikipedia.org/wiki/Lohuecotitan,Lohuecotitan,-,-
931,https://en.wikipedia.org/wiki/Loncosaurus,Loncosaurus,-,-
932,https://en.wikipedia.org/wiki/Longisquama,Longisquama,-,-
933,https://en.wikipedia.org/wiki/Longosaurus,Longosaurus,-,-
934,https://en.wikipedia.org/wiki/Campanian,Campanian,-,-
935,https://en.wikipedia.org/wiki/Lophorhothon,Lophorhothon,-,-
936,https://en.wikipedia.org/wiki/Lophostropheus,Lophostropheus,-,-
937,https://en.wikipedia.org/wiki/Loricatosaurus,Loricatosaurus,-,-
938,https://en.wikipedia.org/wiki/Loricosaurus,Loricosaurus,-,-
939,https://en.wikipedia.org/wiki/Losillasaurus,Losillasaurus,-,-
940,https://en.wikipedia.org/wiki/Lourinhanosaurus,Lourinhanosaurus,-,-
941,https://en.wikipedia.org/wiki/Lourinhasaurus,Lourinhasaurus,-,-
942,https://en.wikipedia.org/wiki/Luanchuanraptor,Luanchuanraptor,-,-
943,https://en.wikipedia.org/wiki/Luanpingosaurus,Luanpingosaurus,-,-
944,https://en.wikipedia.org/wiki/Lucianosaurus,Lucianosaurus,-,-
945,https://en.wikipedia.org/wiki/Lucianovenator,Lucianovenator,-,-
946,https://en.wikipedia.org/wiki/Lufengosaurus,Lufengosaurus,-,-
947,https://en.wikipedia.org/wiki/Lukousaurus,Lukousaurus,-,-
948,https://en.wikipedia.org/wiki/Crurotarsi,crurotarsan,-,-
949,https://en.wikipedia.org/wiki/Luoyanggia,Luoyanggia,5 meters,-
950,https://en.wikipedia.org/wiki/Lurdusaurus,Lurdusaurus,-,-
951,https://en.wikipedia.org/wiki/Lusitanosaurus,Lusitanosaurus,-,-
952,https://en.wikipedia.org/wiki/Lusotitan,Lusotitan,-,-
953,https://en.wikipedia.org/wiki/Lusovenator,Lusovenator,-,-
954,https://en.wikipedia.org/wiki/Lutungutali,Lutungutali,-,-
955,https://en.wikipedia.org/wiki/Lythronax,Lythronax,-,-
956,https://en.wikipedia.org/wiki/Macelognathus,Macelognathus,-,-
957,https://en.wikipedia.org/wiki/Machairasaurus,Machairasaurus,-,-
958,https://en.wikipedia.org/wiki/Machairoceratops,Machairoceratops,-,-
959,https://en.wikipedia.org/wiki/Macrocollum,Macrocollum,5 meters,6 kilograms
960,https://en.wikipedia.org/wiki/Macrodontophion,Macrodontophion,-,-
961,https://en.wikipedia.org/wiki/Lophotrochozoa,Lophotrochozoa,-,-
962,https://en.wikipedia.org/wiki/Macrogryphosaurus,Macrogryphosaurus,-,-
963,https://en.wikipedia.org/wiki/Macrophalangia,Macrophalangia,-,-
964,https://en.wikipedia.org/wiki/Macroscelosaurus,Macroscelosaurus,-,-
965,https://en.wikipedia.org/wiki/Macrurosaurus,Macrurosaurus,-,-
966,https://en.wikipedia.org/wiki/Madsenius,Madsenius,5 meters,-
967,https://en.wikipedia.org/wiki/Magnamanus,Magnamanus,-,-
968,https://en.wikipedia.org/wiki/Magnapaulia,Magnapaulia,-,-
969,https://en.wikipedia.org/wiki/Magnirostris,Magnirostris,-,-
970,https://en.wikipedia.org/wiki/Magnosaurus,Magnosaurus,-,-
971,https://en.wikipedia.org/wiki/Magulodon,Magulodon,-,-
972,https://en.wikipedia.org/wiki/Magyarosaurus,Magyarosaurus,-,-
973,https://en.wikipedia.org/wiki/Mahakala_omnogovae,Mahakala,-,-
974,https://en.wikipedia.org/wiki/Mahuidacursor,Mahuidacursor,-,-
975,https://en.wikipedia.org/wiki/Maiasaura,Maiasaura,-,-
976,https://en.wikipedia.org/wiki/Majungasaurus,Majungasaurus,-,-
977,https://en.wikipedia.org/wiki/Majungatholus,Majungatholus,-,-
978,https://en.wikipedia.org/wiki/Malarguesaurus,Malarguesaurus,-,-
979,https://en.wikipedia.org/wiki/Malawisaurus,Malawisaurus,11 meters,10 tonnes
980,https://en.wikipedia.org/wiki/Maleevosaurus,Maleevosaurus,-,-
981,https://en.wikipedia.org/wiki/Maleevus,Maleevus,-,-
982,https://en.wikipedia.org/wiki/Mamenchisaurus,Mamenchisaurus,-,80 tonnes
983,https://en.wikipedia.org/wiki/Mandschurosaurus,Mandschurosaurus,-,-
984,https://en.wikipedia.org/wiki/Manidens,Manidens,-,-
985,https://en.wikipedia.org/wiki/Manospondylus,Manospondylus,3 meters,-
986,https://en.wikipedia.org/wiki/Mansourasaurus,Mansourasaurus,-,-
987,https://en.wikipedia.org/wiki/Mantellodon,Mantellodon,-,-
988,https://en.wikipedia.org/wiki/Maojandino,Maojandino,-,-
989,https://en.wikipedia.org/wiki/Mapusaurus,Mapusaurus,-,-
990,https://en.wikipedia.org/wiki/Maraapunisaurus,Maraapunisaurus,5 meters,150 tonnes
991,https://en.wikipedia.org/wiki/Marasuchus,Marasuchus,-,-
992,https://en.wikipedia.org/wiki/Marisaurus,Marisaurus,-,-
993,https://en.wikipedia.org/wiki/Marmarospondylus,Marmarospondylus,-,-
994,https://en.wikipedia.org/wiki/Marshosaurus,Marshosaurus,5 meters,200 kilograms
995,https://en.wikipedia.org/wiki/Martharaptor,Martharaptor,-,-
996,https://en.wikipedia.org/wiki/Masiakasaurus,Masiakasaurus,6 meters,-
997,https://en.wikipedia.org/wiki/Matheronodon,Matheronodon,-,-
998,https://en.wikipedia.org/wiki/Maxakalisaurus,Maxakalisaurus,13 meters,-
999,https://en.wikipedia.org/wiki/Medusaceratops,Medusaceratops,-,-
1000,https://en.wikipedia.org/wiki/Megacervixosaurus,Megacervixosaurus,-,-
1001,https://en.wikipedia.org/wiki/Megadactylus,Megadactylus,-,-
1002,https://en.wikipedia.org/wiki/Megadontosaurus,Megadontosaurus,-,-
1003,https://en.wikipedia.org/wiki/Microvenator,Microvenator,-,-
1004,https://en.wikipedia.org/wiki/Megalosaurus,Megalosaurus,-,700 kilograms
1005,https://en.wikipedia.org/wiki/Megapnosaurus,Megapnosaurus,-,-
1006,https://en.wikipedia.org/wiki/Megaraptor,Megaraptor,-,-
1007,https://en.wikipedia.org/wiki/Mei_(dinosaur),Mei,-,-
1008,https://en.wikipedia.org/wiki/Melanorosaurus,Melanorosaurus,-,-
1009,https://en.wikipedia.org/wiki/Mendozasaurus,Mendozasaurus,20 meters,16 tonnes
1010,https://en.wikipedia.org/wiki/Mercuriceratops,Mercuriceratops,-,-
1011,https://en.wikipedia.org/wiki/Meroktenos,Meroktenos,-,-
1012,https://en.wikipedia.org/wiki/Metriacanthosaurus,Metriacanthosaurus,-,-
1013,https://en.wikipedia.org/wiki/Microcephale,Microcephale,-,-
1014,https://en.wikipedia.org/wiki/Microceratops_gobiensis,Microceratops,-,-
1015,https://en.wikipedia.org/wiki/Microceratus,Microceratus,-,-
1016,https://en.wikipedia.org/wiki/Microcoelus,Microcoelus,-,-
1017,https://en.wikipedia.org/wiki/Microdontosaurus,Microdontosaurus,-,-
1018,https://en.wikipedia.org/wiki/Microhadrosaurus,Microhadrosaurus,6 meters,-
1019,https://en.wikipedia.org/wiki/Micropachycephalosaurus,Micropachycephalosaurus,-,-
1020,https://en.wikipedia.org/wiki/Mierasaurus,Mierasaurus,-,-
1021,https://en.wikipedia.org/wiki/Mifunesaurus,Mifunesaurus,-,-
1022,https://en.wikipedia.org/wiki/Minmi_paravertebra,Minmi,-,-
1023,https://en.wikipedia.org/wiki/Minotaurasaurus,Minotaurasaurus,-,-
1024,https://en.wikipedia.org/wiki/Miragaia_longicollum,Miragaia,-,-
1025,https://en.wikipedia.org/wiki/Mirischia,Mirischia,-,-
1026,https://en.wikipedia.org/wiki/Mnyamawamtuka,Mnyamawamtuka,-,-
1027,https://en.wikipedia.org/wiki/Moabosaurus,Moabosaurus,-,-
1028,https://en.wikipedia.org/wiki/Mochlodon,Mochlodon,-,-
1029,https://en.wikipedia.org/wiki/Mohammadisaurus,Mohammadisaurus,-,-
1030,https://en.wikipedia.org/wiki/Muttaburrasaurus,Muttaburrasaurus,-,-
1031,https://en.wikipedia.org/wiki/Mojoceratops,Mojoceratops,-,2 tonnes
1032,https://en.wikipedia.org/wiki/Mongolosaurus,Mongolosaurus,-,-
1033,https://en.wikipedia.org/wiki/Mongolostegus,Mongolostegus,-,-
1034,https://en.wikipedia.org/wiki/Monkonosaurus,Monkonosaurus,-,-
1035,https://en.wikipedia.org/wiki/Monoclonius,Monoclonius,-,-
1036,https://en.wikipedia.org/wiki/Mononychus_olecranus,Mononychus,-,5 kilograms
1037,https://en.wikipedia.org/wiki/Mononykus,Mononykus,-,5 kilograms
1038,https://en.wikipedia.org/wiki/Montanoceratops,Montanoceratops,-,-
1039,https://en.wikipedia.org/wiki/Morelladon,Morelladon,-,-
1040,https://en.wikipedia.org/wiki/Morinosaurus,Morinosaurus,-,-
1041,https://en.wikipedia.org/wiki/Moros_intrepidus,Moros,-,-
1042,https://en.wikipedia.org/wiki/Morosaurus,Morosaurus,-,-
1043,https://en.wikipedia.org/wiki/Morrosaurus,Morrosaurus,-,-
1044,https://en.wikipedia.org/wiki/Mosaiceratops,Mosaiceratops,-,-
1045,https://en.wikipedia.org/wiki/Moshisaurus,Moshisaurus,-,-
1046,https://en.wikipedia.org/wiki/Mtapaiasaurus,Mtapaiasaurus,12 meters,15 tonnes
1047,https://en.wikipedia.org/wiki/Mtotosaurus,Mtotosaurus,-,-
1048,https://en.wikipedia.org/wiki/Murusraptor,Murusraptor,-,-
1049,https://en.wikipedia.org/wiki/Mussaurus,Mussaurus,-,000 kilograms
1050,https://en.wikipedia.org/wiki/Muyelensaurus,Muyelensaurus,-,-
1051,https://en.wikipedia.org/wiki/Mymoorapelta,Mymoorapelta,-,-
1052,https://en.wikipedia.org/wiki/Naashoibitosaurus,Naashoibitosaurus,-,-
1053,https://en.wikipedia.org/wiki/Nambalia,Nambalia,-,-
1054,https://en.wikipedia.org/wiki/Nankangia,Nankangia,-,-
1055,https://en.wikipedia.org/wiki/Nanningosaurus,Nanningosaurus,-,-
1056,https://en.wikipedia.org/wiki/Nanotyrannus,Nanotyrannus,3 meters,-
1057,https://en.wikipedia.org/wiki/Nanshiungosaurus,Nanshiungosaurus,-,-
1058,https://en.wikipedia.org/wiki/Nanuqsaurus,Nanuqsaurus,6 meters,900 kilograms
1059,https://en.wikipedia.org/wiki/Nanyangosaurus,Nanyangosaurus,-,-
1060,https://en.wikipedia.org/wiki/Narambuenatitan,Narambuenatitan,-,-
1061,https://en.wikipedia.org/wiki/Narindasaurus,Narindasaurus,-,-
1062,https://en.wikipedia.org/wiki/Nasutoceratops,Nasutoceratops,-,-
1063,https://en.wikipedia.org/wiki/Natronasaurus,Natronasaurus,-,-
